#{"t_start": 1744024443.937779, "env_id": "None"}
r,l,t
39.939763,60,9207.386766
-4.633521,8,9249.515838
37.440981,24,9370.386635
-6.251881,7,9407.514126
-5.770056,3,9421.546457
30.991232,9,9471.941533
-0.216657,17,9555.190729
-4.035246,5,9578.297776
42.438985,31,9736.503675
43.334588,11,9787.206792
-6.688061,11,9845.867945
-7.35,14,9918.784091
-3.674414,10,9971.810469
-7.600261,4,9990.840168
-12.540031,1,9995.940581
-26.801733,1,10007.954782
-7.12831,3,10021.964333
-8.098533,2,10031.974706
-6.439897,3,10050.446173
2.719747,9,10104.544079
1.003003,16,10187.866711
-7.275599,4,10209.988222
0.378713,7,10251.520663
38.758718,37,10456.208595
-7.97876,21,10571.177329
-0.167981,20,10672.978922
-7.098973,3,10687.383604
-4.362716,13,10749.107188
-9.862606,8,10813.31134
-0.50586,8,10854.909424
40.979768,10,10902.551848
-6.875959,21,11013.435551
-2.832274,43,11228.365677
-1.512459,13,11300.565998
-7.703644,1,11309.142081
-9.10695,14,11382.898777
-5.066498,5,11410.023875
23.898938,84,11852.626626
-2.075512,7,11886.235057
3.301599,19,11982.572958
-27.541537,1,11994.580927
-0.478451,12,12059.249897
2.450026,19,12156.216921
-10.843804,3,12170.417062
-5.811563,5,12193.477156
-3.838025,22,12317.907912
45.251593,18,12411.187835
-11.252757,8,12464.488969
-0.556462,8,12502.496637
1.821406,9,12552.08107
-9.138663,1,12557.16163
-3.973959,1,12565.740532
0.889392,16,12641.614918
-3.540386,30,12796.101086
-1.403701,20,12899.770983
-8.226254,3,12918.339981
40.955806,4,12941.407154
4.529755,12,13005.627274
-2.800883,7,13043.142476
-18.990957,1,13051.7205
-9.953381,3,13073.713591
-6.053674,5,13101.76874
1.771409,8,13140.452798
-5.883127,53,13439.551244
2.664279,17,13531.240257
-20.383255,1,13539.734152
-6.164487,8,13585.525127
-12.448441,1,13597.53298
5.67121,24,13717.512216
-6.055689,5,13744.622462
-2.376779,11,13797.358937
-16.145121,46,14034.746755
37.572771,25,14181.351593
-2.757235,6,14209.421268
-2.219759,8,14254.892436
-1.912272,11,14314.766616
3.349561,19,14420.030991
33.096885,7,14461.687381
1.143455,17,14545.383653
-3.188116,10,14605.056693
-7.758653,4,14628.665516
-0.538151,6,14662.314539
-24.79377,1,14670.923589
-2.818591,6,14704.044143
-4.963257,15,14786.527167
-1.681907,22,14898.064902
-12.769431,1,14903.162918
29.147442,47,15145.680798
-2.823141,28,15300.974857
-4.078714,4,15319.495629
41.200652,21,15423.137581
-1.327757,26,15564.619128
-2.334403,20,15673.122213
-0.702074,14,15747.280239
-3.936846,7,15780.90765
-13.456338,1,15789.486904
1.869729,28,15924.752374
-6.543882,7,15961.333465
-0.222093,10,16011.564165
-2.039271,6,16048.068632
-8.325126,1,16053.159714
-14.005958,41,16291.14895
-7.569066,3,16309.686255
28.907065,17,16401.085835
