#{"t_start": 1744024443.8926153, "env_id": "None"}
r,l,t
-4.95546,10,15414.677196
-17.249761,1,15426.750062
-0.055201,31,15592.117347
-24.042717,66,15929.802709
-2.991789,18,16024.550087
-4.867038,13,16095.141112
-4.962344,4,16114.226348
-5.178603,5,16138.397034
-4.220086,16,16241.692997
-7.182781,1,16250.272083
-10.912745,8,16299.706497
1.800418,25,16434.822712
-2.88408,4,16460.302796
