#{"t_start": 1743886691.3189456, "env_id": "None"}
r,l,t
-8.221347,2,8157.924852
-7.212207,3,8175.983775
-5.70921,23,8303.743566
-8.425848,9,8352.980683
2.897657,12,8414.087946
-6.04481,4,8436.574521
-8.230196,2,8450.195667
0.212274,20,8563.214821
39.49049,41,8786.94044
31.359026,31,8964.371297
-1.091904,10,9018.615724
-11.370526,1,9027.21497
-4.436565,11,9094.990444
3.95686,13,9163.209813
-15.018069,1,9171.789673
-1.178515,16,9250.009013
2.54373,24,9374.213743
-7.439207,8,9411.93017
-22.46445,1,9420.52182
0.034577,14,9485.308341
-5.610142,5,9508.385836
6.776619,1,9513.506487
-5.547826,5,9545.448428
-7.161185,1,9550.52185
-26.689664,1,9559.120836
1.939104,14,9634.00538
-0.542454,100,10159.817993
-4.056232,6,10191.382727
-8.814463,13,10255.513745
26.706481,9,10301.215666
-7.443106,4,10319.74583
7.667618,11,10374.984634
-2.276921,2,10388.123355
-10.025113,1,10396.703226
7.042894,27,10544.057904
-4.889947,6,10583.621423
-1.188929,10,10634.919642
-3.827823,51,10922.473187
-5.386833,9,10972.226245
2.748917,9,11014.87007
-2.070474,28,11166.066113
-5.408854,5,11200.492728
39.130866,58,11506.056058
-5.528128,4,11525.526754
0.58626,35,11715.663411
-22.486956,1,11724.257501
-7.153966,4,11742.808736
-4.861583,6,11775.404627
26.279953,34,11953.076066
-6.04929,5,11981.229921
-24.793701,1,11989.802488
-7.046175,23,12112.443872
-0.579353,7,12148.558541
-9.117284,1,12153.686878
2.286212,11,12214.368872
-5.586137,19,12311.55228
-10.42923,1,12320.131796
-5.830341,13,12388.691848
-8.685414,5,12412.877851
-0.65882,9,12464.574018
-13.067358,1,12476.716997
-6.289622,12,12537.361825
-3.221776,13,12603.291346
-0.262537,33,12782.660366
28.615637,23,12908.742826
29.247299,14,12986.579429
-7.302198,5,13013.802212
-14.754662,62,13330.576091
0.953087,21,13432.585756
-1.734153,28,13567.539016
-9.785852,42,13790.848963
2.758859,11,13846.396873
38.784517,20,13960.766577
0.413335,7,13993.851165
-7.018018,3,14007.830069
-5.5115,4,14026.847275
-0.491371,8,14075.910199
-6.090251,1,14087.991583
-1.190426,30,14235.497676
-4.125834,8,14276.659351
4.620386,14,14357.347088
-8.749519,1,14365.889102
-2.912858,14,14434.827569
-7.073732,5,14462.956013
-2.498794,24,14587.403746
-11.854322,1,14596.011628
0.222335,18,14692.36636
-6.647349,6,14724.010187
-3.456651,46,14978.04208
38.227046,10,15028.697908
-0.161413,44,15262.491068
8.615278,13,15328.56257
-2.026077,1,15333.635422
-8.714255,3,15348.13712
-5.572916,14,15429.992274
0.110025,9,15480.686016
-9.944343,1,15485.788543
-4.581304,67,15826.575221
-18.004417,30,15973.614056
-0.376926,11,16040.328624
-5.488389,4,16058.970245
-2.53881,23,16176.061155
-0.657013,7,16213.787034
-27.511617,1,16222.331716
-7.099519,3,16236.838386
0.305202,11,16292.815374
-1.692461,2,16309.360205
5.380541,18,16397.165709
-7.237901,3,16411.726399
-10.512167,1,16420.307896
-1.120577,16,16506.670668
-7.936965,1,16515.27054
-0.852101,12,16585.000267
-3.774856,2,16598.652619
1.34873,4,16632.1661
-3.039854,9,16678.981211
-17.383536,2,16695.957944
2.478586,16,16774.630796
-6.924573,4,16793.643144
-12.751585,9,16847.957628
-3.178112,7,16881.094604
-12.90375,84,17336.624548
-2.840201,17,17426.552575
-26.994979,1,17435.152119
38.718261,34,17623.964128
2.015037,11,17679.05671
-20.689056,64,18020.742102
-8.812925,6,18048.933546
-28.097589,1,18057.502816
-6.314956,5,18081.157834
-3.545715,11,18141.346445
-0.641586,9,18192.566139
-13.089766,1,18197.653425
28.782807,8,18247.662589
43.085491,20,18358.199373
0.768972,23,18472.803685
-1.661283,6,18509.521938
-5.113459,1,18514.599347
2.744856,1,18519.699722
19.519714,19,18618.055579
1.655507,16,18700.864116
-6.72142,3,18719.086495
-6.241274,3,18734.084233
-3.717681,17,18826.442107
-7.502814,4,18845.427873
-7.134812,7,18886.602092
-8.756278,1,18895.230698
-4.975541,15,18974.044842
-6.180045,6,19006.066531
-2.586634,10,19059.74508
-1.362468,10,19111.041804
-23.632754,1,19123.131919
8.805135,35,19305.347579
-5.320122,7,19341.957982
1.52937,10,19390.040846
-6.911388,83,19835.99572
29.108393,12,19892.929498
33.343996,24,20029.971307
-4.72746,4,20048.584959
-5.926556,10,20099.876599
-6.123524,4,20119.414991
1.387367,13,20188.898996
2.764893,15,20283.799696
-21.175836,1,20292.37904
-9.052581,3,20307.088215
-13.029471,8,20353.62886
-7.377351,2,20363.085946
41.040876,24,20496.254043
-2.468102,10,20547.728688
-10.927613,1,20556.315629
33.485927,23,20687.247273
-11.27351,6,20715.744279
0.561396,15,20792.204205
-0.660028,7,20827.293559
-17.821997,1,20839.201373
-2.908236,4,20862.531328
-8.118549,2,20876.191658
-8.997308,4,20902.75543
-14.220651,1,20911.398738
36.182514,90,21395.81053
1.226646,14,21479.506105
-4.011978,13,21550.895614
-9.724418,3,21565.603862
-27.318343,1,21577.72314
-7.147577,3,21592.296046
0.647044,8,21638.660657
27.239035,7,21677.632223
-1.685767,8,21719.933999
26.867799,6,21751.683961
-5.977685,6,21784.521245
0.966528,26,21922.709506
